n,bayes_pA_q95_width,boot_pA_q95_width,bayes_pB_q95_width,boot_pB_q95_width,bayes_pExhaust_q95_width,boot_pExhaust_q95_width,bayes_capture_pA_q95,bayes_capture_pB_q95,bayes_capture_pExhaust_q95,boot_capture_pA_q95,boot_capture_pB_q95,boot_capture_pExhaust_q95
80,0.1940233099190771,0.1875,0.08569782779117653,0.0875,0.20292049677262947,0.19999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17079945316480535,0.175,0.17917188737062484,0.17499999999999993,0.0910005802876091,0.0875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20976043695574975,0.20000000000000007,0.17764145586316402,0.16249999999999998,0.172098837337047,0.17500000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.047851450917376505,0,0.17849649373678322,0.16249999999999998,0.17273359489994522,0.16249999999999998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80,0.1079886432066351,0.1,0.2132429621585764,0.22499999999999998,0.19385859314770115,0.20031249999999973,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1979800923162317,0.2,0.17922726366662345,0.175,0.20768511409123427,0.19999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20252072491585904,0.21250000000000002,0.1784550468110886,0.175,0.1355984751400821,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.14398973934174397,0.13749999999999996,0.06385215313699619,0.0375,0.13187615844644662,0.13749999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20780637011261327,0.22500000000000003,0.0877104634253943,0.0875,0.21216562966632202,0.22499999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.18038896880212693,0.1878125,0.20754823199902134,0.22499999999999998,0.19651575724732018,0.21249999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19998813695086898,0.20000000000000007,0.17934780056205482,0.1875,0.15770310323734396,0.1625,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
80,0.2098901357712473,0.2,0.12403476131768179,0.11249999999999999,0.2250563878897403,0.22500000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.16085872399696613,0.1375,0.2159131980508669,0.21249999999999997,0.19532436934457087,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.07971172971913815,0.0625,0.1829379436378263,0.21250000000000002,0.18610225686910498,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17504949706140155,0.16250000000000003,0.10142823212104526,0.08750000000000001,0.19233165924776996,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.15144757514312499,0.16249999999999998,0.16647209451108091,0.1628125,0.20237637302956668,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.10122897906372536,0.08750000000000001,0.19212251029155558,0.1875,0.17482710526580347,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.21496460321543037,0.22499999999999998,0.21569916113226995,0.22499999999999998,0.04233850407478477,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
80,0.1723488099935233,0.1875,0.11502639558232684,0.11250000000000002,0.14389819669030635,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17234324346821006,0.16249999999999998,0.12799694988664828,0.1125,0.11853993452577909,0.125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.21321145337264102,0.21249999999999997,0.2101967777107327,0.22500000000000003,0.158271748330013,0.1503124999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19577005854185678,0.20031249999999973,0.20992902244355,0.22499999999999998,0.18728388792817321,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.168006029455797,0.16250000000000003,0.1941263051644882,0.18749999999999997,0.21460161250238208,0.19999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1403694231166901,0.1375,0.20220659221585485,0.22499999999999998,0.20221576323449694,0.19999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17606577711072807,0.2,0.20797137739592697,0.19999999999999996,0.13798346129602468,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.11386305814964612,0.11250000000000002,0.14067633341651686,0.1499999999999999,0.10127889899703543,0.08750000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.15989622145047017,0.15,0.21377465922680644,0.22500000000000003,0.19038449290294274,0.19999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.14133900662951193,0.1375,0.1934057963705964,0.2,0.20471626283082417,0.19999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.21597096434300866,0.20000000000000007,0.20184083640340472,0.2,0.07629230502853564,0.0625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.04307141202454966,0,0.18874990251170332,0.20031249999999973,0.1876288326047808,0.2003124999999999,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
80,0.10917242646218998,0.1125,0.18060674983082797,0.16281249999999997,0.18423436408294458,0.19999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.14321981547814017,0.1375,0.1360713356828864,0.16249999999999998,0.17448179662255014,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20041211264096292,0.2,0.2105597851166533,0.21250000000000002,0.1270222777898871,0.12531249999999972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17731624946284708,0.17531249999999976,0.13688361579113764,0.15,0.13297546284586279,0.125,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
80,0.1713401611998704,0.1875,0.18065118974607278,0.17531249999999973,0.20964146433593506,0.21249999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1962502809235298,0.2003124999999999,0.17077708386014442,0.1875,0.14259656029001622,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1273601289681536,0.125,0.0964985242205621,0.08750000000000001,0.1584868391865908,0.1625000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19865298418572655,0.2,0.1977791094526582,0.20031249999999995,0.20844547190801088,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1895822046732082,0.19999999999999998,0.15370198620183934,0.16249999999999998,0.2076129194135195,0.21249999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20351293292208744,0.21249999999999997,0.19236377226490645,0.2,0.14325693746183532,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.10882026793537525,0.08750000000000002,0.07542612917453491,0.0625,0.0803273216857696,0.0625,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
80,0.07875187237422415,0.0625,0.20882058685851584,0.2,0.21795950609337045,0.22499999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20265288870131537,0.18781249999999972,0.15030645391837816,0.16249999999999998,0.149392685419492,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.18644860307690564,0.2,0.1009362994306758,0.08750000000000001,0.1975743169840769,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20592004423942456,0.21250000000000002,0.20203577929895566,0.2,0.19438380557702797,0.18781249999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19331822500058649,0.1875,0.0953574193391346,0.08750000000000001,0.1717319743097071,0.17500000000000002,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
80,0.21293478326900217,0.21281249999999968,0.20494072191136758,0.22499999999999998,0.0637621070979677,0.0375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1846115518438808,0.18750000000000003,0.2104952578086623,0.21250000000000002,0.20394789514068812,0.22499999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.18065562311689268,0.1875,0.1874796898073402,0.1875,0.0784099334466442,0.0625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.16270021596526435,0.15,0.1724176453185362,0.15000000000000002,0.06696961347974338,0.0375,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
80,0.17596067148822211,0.18750000000000003,0.20969966574525295,0.21250000000000002,0.19501329764341602,0.18749999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.042138601932178714,0,0.06283641628657448,0.0375,0.07627938868430872,0.03749999999999998,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
80,0.09346570512334722,0.08750000000000001,0.15830721773770107,0.16249999999999998,0.14023286598462195,0.1375,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
80,0.2051028389157767,0.22499999999999998,0.20209869003064063,0.22500000000000003,0.03871614204903591,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
80,0.21089005281422257,0.20031249999999967,0.20627030799304696,0.21249999999999997,0.12275072667956657,0.125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20740420849953545,0.22499999999999998,0.18607462674850925,0.1875,0.18453088536975246,0.1878125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.12954702978182395,0.125,0.046797323729195796,0,0.13908540980179285,0.125,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
80,0.22269174833370703,0.21250000000000002,0.06590402319162462,0.0375,0.21329049633919073,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20952760091654726,0.2003125,0.04505010439746565,0,0.20921366582991852,0.20031249999999978,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
80,0.09501688756070387,0.0875,0.18278049793751602,0.1875,0.19784061005027775,0.2003125,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
80,0.1937658225322754,0.19999999999999998,0.20013830017782447,0.19999999999999996,0.15109686849604023,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20583847734491134,0.2,0.20503912213658432,0.20031249999999978,0.15053278609754145,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19318023347743407,0.21250000000000002,0.13372332820325605,0.1375,0.16283428987286647,0.175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.050000192465981155,0,0.20721570203779033,0.22500000000000003,0.21352378696729618,0.22499999999999998,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
80,0.20631842190695548,0.19999999999999996,0.18177898830610836,0.1753125,0.13464123580035856,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17087799844733648,0.16281249999999972,0.07447102908500353,0.0625,0.17082771804112906,0.17499999999999993,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
80,0.20087751462722903,0.2,0.20828702414488764,0.21249999999999997,0.18991383655922583,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20196241186982172,0.2,0.2084183423511331,0.21250000000000002,0.17652287411077425,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17992322757959306,0.175,0.21252960481538058,0.21250000000000002,0.18433710962101058,0.18781249999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1963941036820097,0.1875,0.1603252055868883,0.1625,0.1347447972334562,0.125,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
80,0.20198615896770133,0.1875,0.2125504639881285,0.19999999999999996,0.06290701239478177,0.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.12990759041839015,0.125,0.2001045316917054,0.21250000000000002,0.183598217277751,0.18750000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.15329903315057047,0.15000000000000002,0.1943796796824231,0.2,0.21139742938292028,0.22500000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.205816081554073,0.20031249999999967,0.11412066985157297,0.11250000000000002,0.20196481828375873,0.21249999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.18414160664104648,0.19999999999999998,0.20440888475567112,0.18749999999999997,0.21432751219117702,0.22500000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.18689443010505016,0.2,0.061761981057445084,0.0375,0.1931998919898511,0.20000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17756482281959654,0.1875,0.20885623806179132,0.19999999999999996,0.1861044168223961,0.19999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.15333373841427012,0.13749999999999996,0.044472417752919095,0,0.14958492181254984,0.1375,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
80,0.1971997917149496,0.2003125,0.061219067487247536,0.0375,0.18374176533533712,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
80,0.16485960263329524,0.1625,0.20631936892966762,0.21249999999999997,0.21509974628553463,0.19999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1450973438853664,0.1375,0.19152930962524478,0.21249999999999997,0.2099596568114614,0.21250000000000002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
80,0.19852672455563258,0.21250000000000002,0.18432951716042797,0.19999999999999998,0.12889847745707886,0.125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
80,0.16194988224744788,0.175,0.2000109823733277,0.19999999999999996,0.1378026139089461,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.14032335556621323,0.1375,0.1508963397115418,0.13781249999999973,0.2030206193493077,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19532235412205495,0.22499999999999998,0.19703980213485622,0.21250000000000002,0.18762327687724417,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.1605859960467632,0.1503124999999997,0.20292464518358022,0.2125,0.20793522239596213,0.21281249999999974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.16222316817219154,0.1875,0.17635621105837485,0.19999999999999996,0.08815316485689167,0.0875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.15383544442365613,0.16249999999999998,0.08751815447501451,0.0875,0.1754060103302737,0.17499999999999993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19390850760102385,0.20000000000000007,0.16589978100041838,0.1875,0.13268309281983603,0.13749999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.19037830206496892,0.19999999999999998,0.17704685178720925,0.175,0.2109845366578016,0.21249999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.2072191856006088,0.21249999999999997,0.2025280303407849,0.2,0.10482079959859182,0.1125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.21633382984320654,0.21250000000000002,0.11994456341885343,0.11250000000000002,0.2024283798173243,0.21281249999999968,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17655712995756753,0.1753124999999997,0.18758687738430566,0.2,0.20787451282038816,0.20062499999999972,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
80,0.12616686835304503,0.13749999999999998,0.11751601105240042,0.11250000000000002,0.16301498671092363,0.16249999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.18527235342436785,0.21250000000000002,0.21901687903788136,0.22499999999999998,0.18554001918139507,0.18781249999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.2072435009501552,0.22499999999999998,0.10218356909342453,0.08750000000000001,0.20083531756480244,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.17076292304348198,0.16281249999999997,0.20591919512997597,0.21250000000000002,0.2057196517448796,0.21249999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20283055768194497,0.2,0.06043870962048891,0.0375,0.2047876332059988,0.2003125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.20336914475819146,0.2,0.13722079187516506,0.1375,0.21829937543844025,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.11106240846342294,0.1125,0.08887409285536,0.0875,0.14276773773829676,0.125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.2021461344847103,0.22500000000000003,0.20828052563736932,0.22499999999999998,0.1412911286654817,0.1375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.03983198618282258,0,0.12964408692604934,0.13750000000000007,0.12580749056032547,0.13749999999999998,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
80,0.1738046968880864,0.17500000000000002,0.18469129219872332,0.175,0.2043750646815396,0.21250000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.2212138943869441,0.21249999999999997,0.060012235239339976,0.05,0.21556238972923508,0.21249999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
80,0.16834472704204412,0.16281249999999997,0.17314356980953347,0.175,0.21042749046422848,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.08858635815134272,0.07777777777777778,0.14128687805941362,0.14444444444444443,0.16202479305580864,0.15555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.14647522702826787,0.14444444444444443,0.1908583710717796,0.1777777777777778,0.20310678896874929,0.18888888888888888,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.09783504063762309,0.08888888888888889,0.19411739390292548,0.2,0.19333305723737482,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.19086892137519215,0.18888888888888888,0.1754104600864192,0.15555555555555553,0.20116627574746937,0.2113888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.0675394827875662,0.05555555555555555,0.17209277608097795,0.16666666666666663,0.16009364445387814,0.15583333333333307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.198277669462873,0.21111111111111108,0.11496150640094732,0.1111111111111111,0.20363240500622737,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
90,0.18494242467823305,0.178333333333333,0.1993673075560498,0.2,0.16849777619451034,0.1558333333333331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.2020010223324829,0.21111111111111108,0.11928891459177968,0.1222222222222222,0.1919206917258539,0.21111111111111108,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
90,0.20201045736028933,0.2,0.1650343305455942,0.16666666666666669,0.19813682264228583,0.21111111111111108,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.1528047493706154,0.15555555555555556,0.11029627036825534,0.09999999999999999,0.11784135819859974,0.1111111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.19288966474937064,0.19999999999999996,0.1513114814854662,0.16666666666666666,0.17811244386618802,0.17777777777777778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.1709616920156994,0.16666666666666666,0.18032598071107248,0.17777777777777776,0.20721028095877592,0.20000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.20189339169446174,0.1777777777777778,0.18987316922790282,0.17805555555555552,0.09761282162530355,0.09999999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.09003695248987528,0.07777777777777778,0.15516359608305696,0.16666666666666674,0.13583287873331534,0.14444444444444443,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.19445173952963535,0.18888888888888888,0.10579852818116871,0.09999999999999999,0.1810573124824465,0.1777777777777778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.15250657551086388,0.15555555555555556,0.13920905987180796,0.14444444444444446,0.18535948994727314,0.18888888888888888,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
90,0.1942794587961013,0.18888888888888888,0.15014022539783145,0.15555555555555556,0.1487450880148215,0.15555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.197047564545477,0.19999999999999996,0.18260009534290922,0.1888888888888889,0.10542229403331624,0.09999999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.16579630905576737,0.1777777777777778,0.14745147459175034,0.14472222222222195,0.11505383255100034,0.1111111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.20168833149111964,0.1891666666666666,0.19793319644972857,0.18916666666666643,0.03868121744741734,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
90,0.14734450170271027,0.15555555555555556,0.17337027192246257,0.1777777777777778,0.1396601576914675,0.13333333333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.16054169600376636,0.16666666666666666,0.16737700042591386,0.18888888888888886,0.1844597528558075,0.18888888888888894,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.17163150687752138,0.15555555555555556,0.1700937181261546,0.15555555555555553,0.03700694246863964,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
90,0.1798471613735826,0.16694444444444412,0.08102050552805547,0.07777777777777778,0.16629241894784783,0.16666666666666669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.18816149346054167,0.20000000000000007,0.1696190233666467,0.1777777777777778,0.14725454302185875,0.15555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.13194089049119406,0.13333333333333333,0.1675253041138853,0.16666666666666666,0.1914223670412487,0.188888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.14107652531857928,0.13333333333333333,0.037314600150863464,0,0.1450144970008569,0.13333333333333341,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
90,0.19574418847869812,0.20000000000000007,0.18390879908893823,0.18888888888888888,0.10530236796557933,0.09999999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.1169535132753494,0.1111111111111111,0.19180212405308417,0.18888888888888888,0.17627204722394668,0.18888888888888888,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.20547440523476862,0.2,0.05634113141326913,0.03333333333333333,0.20366842624798664,0.2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
90,0.19638935656386347,0.2,0.16153705564307644,0.17805555555555552,0.1649947657302896,0.16666666666666669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.17932764486773034,0.2,0.18550212652560344,0.2,0.16179790778341213,0.15555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.0748715774749649,0.05555555555555555,0.17727231869583726,0.18888888888888888,0.16591353772593334,0.17777777777777778,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
90,0.12629049190079852,0.1336111111111111,0.07088606933883589,0.05555555555555555,0.1440238103126369,0.1444444444444445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.18945721270715016,0.2,0.16162615507952094,0.17777777777777778,0.19185708151650116,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.15285532750079028,0.14444444444444443,0.13717398662688857,0.13333333333333333,0.17863548200184742,0.18888888888888888,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.16338247237031228,0.16666666666666669,0.20560248157839994,0.2,0.1534253746117833,0.14444444444444443,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.166964259027201,0.17777777777777778,0.1899170168502412,0.21111111111111108,0.18533947549911478,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.20464828735458868,0.20027777777777783,0.20190489512594828,0.2,0.09575253282260796,0.08888888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.2058063576608849,0.21138888888888863,0.20198536796581584,0.2,0.05359716918418931,0.03333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.11940486103309322,0.09999999999999998,0.03960154627930901,0,0.11236327890343534,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
90,0.18694234138563665,0.2,0.19159625898439536,0.2,0.11695761650220622,0.1222222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.15426068093161413,0.15555555555555553,0.1487268837781296,0.1447222222222222,0.189490744471965,0.20000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.19140107056641165,0.188888888888889,0.12721918041791988,0.13333333333333333,0.1734179038550115,0.16666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.17328051361424252,0.18888888888888888,0.1367420047562948,0.13333333333333333,0.20212772294191794,0.19999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.18336211782741518,0.18888888888888888,0.17284042533497665,0.1888888888888889,0.07772676401174158,0.07777777777777778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.15864913770492467,0.16666666666666669,0.1944050679629189,0.21111111111111114,0.16320608234880235,0.16666666666666669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.10741532077906737,0.1111111111111111,0.15765153020562417,0.15555555555555556,0.12510829888504577,0.12222222222222223,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.1702985371024987,0.17777777777777776,0.18713596966223744,0.20000000000000007,0.11061397511092788,0.1111111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.08514892330884383,0.07777777777777778,0.1950256281663606,0.21111111111111108,0.20026946105003668,0.21111111111111114,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.19438096957655393,0.19999999999999996,0.10437161648515947,0.09999999999999999,0.19641278365880127,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.10111581576602341,0.09999999999999999,0.18919353484557877,0.20000000000000007,0.1707256072977615,0.18888888888888888,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
90,0.20010314318856603,0.21111111111111108,0.14308546171772568,0.14444444444444443,0.20002467505416593,0.21138888888888885,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.20817943951042556,0.2,0.16105482439466276,0.14444444444444443,0.18100566091133008,0.17777777777777776,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.10545772433389629,0.09999999999999999,0.14311318377185922,0.1444444444444445,0.1022942357491344,0.09999999999999999,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
90,0.10343911881654622,0.09999999999999999,0.20371231948761864,0.20027777777777744,0.19876524614484203,0.21111111111111114,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.20161704362515032,0.20027777777777772,0.19448264769101256,0.2,0.09920215858747339,0.09999999999999999,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
90,0.19680096704001326,0.20000000000000007,0.16400883054961202,0.15555555555555556,0.1619096064745816,0.16666666666666663,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.18924368086259902,0.1777777777777777,0.17983825170899603,0.17777777777777778,0.039600427306985486,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
90,0.1521191368493286,0.14444444444444443,0.18689416767252917,0.18888888888888888,0.19902705081147676,0.19999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.1679054988992239,0.17777777777777778,0.10861404820499983,0.09999999999999999,0.186508090061677,0.188888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.17448511369469197,0.16666666666666669,0.10221299224396163,0.09999999999999999,0.18442675396318453,0.20000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.1011946936678455,0.09999999999999999,0.19072904217638487,0.2,0.19483448112979596,0.22249999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.18014856680190605,0.18888888888888888,0.1887894061355082,0.17777777777777776,0.19261234008677547,0.21111111111111114,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
90,0.15907560937601561,0.16666666666666663,0.1544864130566092,0.16666666666666669,0.038123959154621315,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
